station,date_time,temperature
humboldt,2019-01-07T11:52:30Z,9.849895833
humboldt,2019-01-08T11:52:30Z,9.986875
humboldt,2019-01-09T11:52:30Z,10.541875
humboldt,2019-01-10T11:52:30Z,10.87666667
humboldt,2019-01-11T11:52:30Z,11.08729167
humboldt,2019-01-12T11:52:30Z,11.16989583
humboldt,2019-01-13T11:52:30Z,11.28270833
humboldt,2019-01-14T11:52:30Z,11.21510417
humboldt,2019-01-15T11:52:30Z,11.15114583
humboldt,2019-01-16T11:52:30Z,11.2253125
humboldt,2019-01-17T11:52:30Z,11.2953125
humboldt,2019-01-18T11:52:30Z,11.44052083
humboldt,2019-01-19T11:52:30Z,11.62583333
humboldt,2019-01-20T11:52:30Z,11.90416667
humboldt,2019-01-21T11:52:30Z,11.80322917
humboldt,2019-01-22T11:53:48Z,11.67945652
humboldt,2019-01-23T11:52:30Z,11.471875
humboldt,2019-01-24T11:52:30Z,11.47697917
humboldt,2019-01-25T11:52:30Z,11.56083333
humboldt,2019-01-26T11:50:41Z,11.50505263
humboldt,2019-01-27T11:52:30Z,11.41864583
humboldt,2019-01-28T11:52:30Z,11.42645833
humboldt,2019-01-29T11:52:30Z,11.4753125
humboldt,2019-01-30T11:52:30Z,11.53479167
humboldt,2019-01-31T13:29:36Z,11.54747826
humboldt,2019-02-01T11:57:38Z,11.62869792
humboldt,2019-02-02T11:57:38Z,11.63140625
humboldt,2019-02-03T11:57:38Z,11.69583333
humboldt,2019-02-04T11:57:39Z,11.44932292
humboldt,2019-02-05T11:43:04Z,11.01558511
humboldt,2019-02-06T12:18:00Z,11.0279
humboldt,2019-02-07T12:20:24Z,10.8675
humboldt,2019-02-08T10:10:13Z,10.77792208
humboldt,2019-02-09T12:05:37Z,10.61083333
humboldt,2019-02-10T12:05:37Z,9.928958333
humboldt,2019-02-11T13:50:59Z,9.7285
humboldt,2019-02-12T10:33:18Z,9.770242424
humboldt,2019-02-13T11:52:30Z,9.730833333
humboldt,2019-02-14T11:52:30Z,10.130625
humboldt,2019-02-15T11:52:30Z,9.9696875
humboldt,2019-02-16T11:52:30Z,9.978958333
humboldt,2019-02-17T11:52:30Z,10.10614583
humboldt,2019-02-18T11:52:30Z,10.24260417
humboldt,2019-02-19T11:52:30Z,10.32875
humboldt,2019-02-20T11:52:30Z,10.51260417
humboldt,2019-02-21T11:52:30Z,10.545625
humboldt,2019-02-22T11:52:30Z,10.44270833
humboldt,2019-02-23T11:52:30Z,10.4025
humboldt,2019-02-24T11:52:30Z,10.28708333
humboldt,2019-02-25T11:52:30Z,10.17041667
humboldt,2019-02-26T11:52:30Z,9.875729167
humboldt,2019-02-27T11:52:30Z,9.554166667
humboldt,2019-02-28T11:52:30Z,9.313541667
humboldt,2019-03-01T11:52:30Z,9.563958333
humboldt,2019-03-02T11:52:30Z,10.0209375
humboldt,2019-03-03T11:52:30Z,10.569375
humboldt,2019-03-04T11:52:30Z,10.92322917
humboldt,2019-03-05T11:52:30Z,10.8784375
humboldt,2019-03-06T11:52:30Z,10.6990625
humboldt,2019-03-07T11:52:30Z,10.63180851
humboldt,2019-03-08T11:52:30Z,10.71309524
humboldt,2019-03-09T11:52:30Z,10.7374359
humboldt,2019-03-10T11:52:30Z,10.60410256
humboldt,2019-03-11T11:52:30Z,10.84863636
humboldt,2019-03-12T11:52:30Z,11.14173913
humboldt,2019-03-13T11:52:30Z,10.95957447
humboldt,2019-03-14T11:52:30Z,10.78851852
humboldt,2019-03-15T11:52:30Z,11.58823529
humboldt,2019-03-16T11:52:30Z,11.17020833
humboldt,2019-03-17T11:52:30Z,11.306875
humboldt,2019-03-18T11:52:30Z,11.303125
humboldt,2019-03-19T11:52:30Z,11.39302083
humboldt,2019-03-20T17:11:35Z,11.46113636
humboldt,2019-03-21T11:52:30Z,11.54427083
humboldt,2019-03-22T11:52:30Z,11.78614583
humboldt,2019-03-23T11:52:30Z,11.616875
humboldt,2019-03-24T11:52:30Z,11.723125
humboldt,2019-03-25T11:52:30Z,11.68010417
humboldt,2019-03-26T11:52:30Z,11.49145833
humboldt,2019-03-27T11:52:30Z,11.58177083
humboldt,2019-03-28T11:52:30Z,11.665
humboldt,2019-03-29T11:52:30Z,11.8821875
humboldt,2019-03-30T11:52:30Z,12.07380435
humboldt,2019-03-31T11:52:30Z,12.284375
humboldt,2019-04-01T11:52:30Z,12.38626506
humboldt,2019-04-02T11:52:30Z,12.45466667
humboldt,2019-04-03T11:52:30Z,12.47103896
humboldt,2019-04-04T11:52:30Z,12.569875
humboldt,2019-04-05T11:52:30Z,12.67611765
humboldt,2019-04-06T11:52:30Z,12.897375
humboldt,2019-04-07T11:52:30Z,12.81771084
humboldt,2019-04-08T11:52:30Z,13.06244681
humboldt,2019-04-09T11:52:30Z,13.06795699
humboldt,2019-04-10T11:52:30Z,12.97276596
humboldt,2019-04-11T11:52:30Z,12.71652632
humboldt,2019-04-12T11:52:30Z,12.42445652
humboldt,2019-04-13T11:52:30Z,12.39958333
humboldt,2019-04-14T11:52:30Z,12.2684375
humboldt,2019-04-15T11:52:30Z,11.84895833
humboldt,2019-04-16T11:52:30Z,11.91125
humboldt,2019-04-17T11:52:30Z,12.55635417
humboldt,2019-04-18T11:52:30Z,12.59552083
humboldt,2019-04-19T11:52:30Z,12.976875
humboldt,2019-04-20T11:52:30Z,12.576875
humboldt,2019-04-21T11:52:30Z,11.67927083
humboldt,2019-04-22T11:52:30Z,11.593125
humboldt,2019-04-23T11:52:30Z,11.6959375
humboldt,2019-04-24T11:52:30Z,12.08479167
humboldt,2019-04-25T12:22:30Z,12.0451087
humboldt,2019-04-26T11:52:30Z,12.14177083
humboldt,2019-04-27T11:52:30Z,12.22447917
humboldt,2019-04-28T11:52:30Z,12.1746875
humboldt,2019-04-29T11:52:30Z,11.91489583
humboldt,2019-04-30T11:52:30Z,11.8790625
humboldt,2019-05-01T13:21:15Z,11.89367089
humboldt,2019-05-02T11:52:30Z,11.5328125
humboldt,2019-05-03T11:52:30Z,11.27291667
humboldt,2019-05-04T11:52:30Z,11.19302083
humboldt,2019-05-05T11:52:30Z,11.1015625
humboldt,2019-05-06T11:43:30Z,11.109
humboldt,2019-05-07T11:52:30Z,11.23645833
humboldt,2019-05-08T11:52:30Z,11.28135417
humboldt,2019-05-09T11:52:30Z,11.57583333
humboldt,2019-05-10T11:52:30Z,11.7396875
humboldt,2019-05-11T11:52:30Z,12.16927083
humboldt,2019-05-12T11:52:30Z,12.28291667
humboldt,2019-05-13T11:52:30Z,12.19302083
humboldt,2019-05-14T11:52:30Z,12.288125
humboldt,2019-05-15T11:52:30Z,12.37484211
humboldt,2019-05-16T11:52:30Z,12.12854167
humboldt,2019-05-17T11:52:30Z,12.14989583
humboldt,2019-05-18T11:52:30Z,12.114375
humboldt,2019-05-19T11:52:30Z,11.80541667
humboldt,2019-05-20T11:52:30Z,12.41072917
humboldt,2019-05-21T11:52:30Z,12.47791667
humboldt,2019-05-22T11:52:30Z,12.52864583
humboldt,2019-05-23T11:52:30Z,12.83697917
humboldt,2019-05-24T11:52:30Z,12.83583333
humboldt,2019-05-25T11:52:30Z,12.84822917
humboldt,2019-05-26T11:52:30Z,12.56604167
humboldt,2019-05-27T11:52:30Z,12.49239583
humboldt,2019-05-28T11:52:30Z,12.17104167
humboldt,2019-05-29T11:52:30Z,12.13239583
humboldt,2019-05-30T11:52:30Z,12.12270833
humboldt,2019-05-31T11:52:30Z,12.0565625
humboldt,2019-06-01T13:21:15Z,12.07544304
humboldt,2019-06-02T11:52:30Z,11.72427083
humboldt,2019-06-03T11:52:30Z,11.61916667
humboldt,2019-06-04T11:52:30Z,11.664375
humboldt,2019-06-05T11:52:30Z,11.90447917
humboldt,2019-06-06T11:49:25Z,11.78663158
humboldt,2019-06-07T11:52:30Z,11.90697917
humboldt,2019-06-08T11:52:30Z,11.92604167
humboldt,2019-06-09T11:52:30Z,11.73208333
humboldt,2019-06-10T11:52:30Z,11.73927083
humboldt,2019-06-11T11:52:30Z,11.88041667
humboldt,2019-06-12T11:52:30Z,12.11447917
humboldt,2019-06-13T11:52:30Z,12.31520833
humboldt,2019-06-14T11:52:30Z,11.675
humboldt,2019-06-15T11:52:30Z,11.52291667
humboldt,2019-06-16T11:52:30Z,11.30625
humboldt,2019-06-17T11:52:30Z,11.31
humboldt,2019-06-18T11:52:30Z,12.05765957
humboldt,2019-06-19T11:52:30Z,12.21052083
humboldt,2019-06-20T11:52:30Z,11.77885417
humboldt,2019-06-21T11:52:30Z,11.7396875
humboldt,2019-06-22T12:19:53Z,11.73032609
humboldt,2019-06-23T11:52:30Z,11.806875
humboldt,2019-06-24T11:52:30Z,12.13385417
humboldt,2019-06-25T11:52:30Z,12.2809375
humboldt,2019-06-26T00:52:30Z,10.64875
humboldt,2019-06-29T15:59:25Z,13.18038462
humboldt,2019-06-30T12:25:13Z,13.03511364
humboldt,2019-07-01T13:21:15Z,13.29392405
humboldt,2019-07-02T19:22:30Z,12.84194444
humboldt,2019-07-03T11:52:30Z,12.97927083
humboldt,2019-07-04T11:52:30Z,13.01489583
humboldt,2019-07-05T11:52:30Z,12.85958333
humboldt,2019-07-06T11:52:30Z,12.71083333
humboldt,2019-07-07T11:52:30Z,12.46104167
humboldt,2019-07-08T11:52:30Z,12.591875
humboldt,2019-07-09T11:52:30Z,12.72541667
humboldt,2019-07-10T11:52:30Z,13.21177083
humboldt,2019-07-11T11:52:30Z,13.99375
humboldt,2019-07-12T11:52:30Z,13.52458333
humboldt,2019-07-13T11:52:30Z,13.2165625
humboldt,2019-07-14T11:52:30Z,13.23791667
humboldt,2019-07-15T11:52:30Z,13.37291667
humboldt,2019-07-16T11:52:30Z,13.42020833
humboldt,2019-07-17T11:52:30Z,13.30052083
humboldt,2019-07-18T11:52:30Z,13.4871875
humboldt,2019-07-19T11:52:30Z,13.29052083
humboldt,2019-07-20T11:08:30Z,13.27433333
humboldt,2019-07-21T11:52:30Z,13.2759375
humboldt,2019-07-22T09:22:30Z,13.69736842
humboldt,2019-07-24T21:22:30Z,14.9795
humboldt,2019-07-25T11:52:30Z,14.67177083
humboldt,2019-07-26T11:52:30Z,14.89041667
humboldt,2019-07-27T11:52:30Z,14.60104167
humboldt,2019-07-28T11:52:30Z,13.73458333
humboldt,2019-07-29T11:52:30Z,13.5356383
humboldt,2019-07-30T11:52:30Z,13.31270833
humboldt,2019-07-31T11:52:30Z,12.97510417
humboldt,2019-08-01T13:21:15Z,13.37708861
humboldt,2019-08-02T11:52:30Z,13.1240625
humboldt,2019-08-03T11:52:30Z,13.10229167
humboldt,2019-08-04T11:52:30Z,13.10145833
humboldt,2019-08-05T11:52:30Z,12.94104167
humboldt,2019-08-06T11:52:30Z,13.2515625
humboldt,2019-08-07T11:52:30Z,13.32927083
humboldt,2019-08-08T11:52:30Z,13.51291667
humboldt,2019-08-09T11:52:30Z,13.67041667
humboldt,2019-08-10T11:52:30Z,13.89770833
humboldt,2019-08-11T11:52:30Z,14.28822917
humboldt,2019-08-12T11:52:30Z,14.370625
humboldt,2019-08-13T12:02:54Z,14.49365591
humboldt,2019-08-14T12:25:13Z,14.70079545
humboldt,2019-08-15T12:02:54Z,14.55215054
humboldt,2019-08-16T11:52:30Z,14.65927083
humboldt,2019-08-17T11:52:30Z,14.30260417
humboldt,2019-08-18T11:52:30Z,14.01125
humboldt,2019-08-19T12:13:30Z,13.76230769
humboldt,2019-08-20T11:52:30Z,14.05010417
humboldt,2019-08-21T11:52:30Z,14.1990625
humboldt,2019-08-22T11:52:30Z,14.53166667
humboldt,2019-08-23T12:13:30Z,14.71868132
humboldt,2019-08-24T11:52:30Z,15.18302083
humboldt,2019-08-25T11:49:49Z,14.82735632
humboldt,2019-08-26T12:14:40Z,14.38184783
humboldt,2019-08-27T11:52:30Z,14.228125
humboldt,2019-08-28T04:22:30Z,14.01222222
